gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,direct_seed_payers,truncated_by_depth
100000005375968100,peripheral,0.200000,0,0.339327,"Observed 1 payers, 2 recipients, 170,082 KZT in; insufficient role evidence.",3,False,1,2,170082.000000,86000.000000,1,4,0,False
100000005382566100,peripheral,0.200000,49,0.328432,"Observed 7 payers, 1 recipients, 393,066 KZT in; insufficient role evidence. Seed inflows incomplete.",0,True,7,1,393066.000000,50000.000000,11,1,6,False
100000005386383100,peripheral,0.200000,49,0.191095,"Observed 2 payers, 1 recipients, 37,500 KZT in; insufficient role evidence. Seed inflows incomplete.",0,True,2,1,37500.000000,29000.000000,2,1,0,False
100000005392290100,peripheral,0.200000,68,0.151039,"Observed 0 payers, 1 recipients, 0 KZT in; insufficient role evidence. Seed inflows incomplete.",0,True,0,1,0.000000,81465.000000,0,1,0,False
100000005394708100,peripheral,0.200000,49,0.437366,"Observed 1 payers, 1 recipients, 26,000 KZT in; insufficient role evidence.",1,False,1,1,26000.000000,65000.000000,1,1,1,False
100000005395727100,peripheral,0.200000,3,0.170541,"Observed 1 payers, 0 recipients, 17,000 KZT in; insufficient role evidence. Seed inflows incomplete.",0,True,1,0,17000.000000,0.000000,1,0,0,False
100000005402643100,peripheral,0.200000,4,0.319439,"Observed 1 payers, 1 recipients, 127,800 KZT in; insufficient role evidence.",2,False,1,1,127800.000000,90000.000000,1,1,0,False
100000005409156100,terminal,0.527820,10,0.371831,"Observed 260,080 KZT from 2 payers, 0 qualifying outflows; possible terminal, external flows unknown.",3,False,2,0,260080.000000,0.000000,2,0,0,False
100000005409680100,peripheral,0.200000,43,0.156095,"Observed 2 payers, 0 recipients, 55,060 KZT in; insufficient role evidence. Seed inflows incomplete.",0,True,2,0,55060.000000,0.000000,2,0,0,False
100000005413948100,peripheral,0.200000,4,0.303268,"Observed 2 payers, 1 recipients, 28,215 KZT in; insufficient role evidence.",2,False,2,1,28215.000000,5000.000000,2,1,0,False
100000005417257100,peripheral,0.200000,49,0.195211,"Observed 0 payers, 2 recipients, 0 KZT in; insufficient role evidence. Seed inflows incomplete.",0,True,0,2,0.000000,106000.000000,0,2,0,False
100000005432267100,terminal,0.532661,2,0.544708,"Observed 350,001 KZT from 2 payers, 0 qualifying outflows; possible terminal, external flows unknown.",1,False,2,0,350001.000000,0.000000,2,0,1,False
100000005454368100,peripheral,0.200000,12,0.188327,"Observed 2 payers, 0 recipients, 48,600 KZT in; insufficient role evidence. Seed inflows incomplete.",0,True,2,0,48600.000000,0.000000,2,0,0,False
100000005456919100,peripheral,0.200000,9,0.417266,"Observed 2 payers, 1 recipients, 479,950 KZT in; insufficient role evidence.",1,False,2,1,479950.000000,5000.000000,10,1,1,False
100000005473151100,consolidator,0.736557,18,0.531973,"Observed 3 payers, 1,220,000 KZT in, 18% onward; consolidation hypothesis.",1,False,3,4,1220000.000000,225000.000000,4,6,1,False
100000005474472100,terminal,0.515051,21,0.368708,"Observed 100,000 KZT from 1 payers, 0 qualifying outflows; possible terminal, external flows unknown.",2,False,1,0,100000.000000,0.000000,1,0,0,False
100000005475379100,peripheral,0.200000,11,0.346081,"Observed 1 payers, 3 recipients, 108,370 KZT in; insufficient role evidence.",3,False,1,3,108370.000000,81000.000000,1,3,0,False
100000005480435100,peripheral,0.200000,78,0.036667,"Observed 0 payers, 0 recipients, 0 KZT in; insufficient role evidence. Seed inflows incomplete.",0,True,0,0,0.000000,0.000000,0,0,0,False
100000005481280100,peripheral,0.200000,3,0.398121,"Observed 1 payers, 3 recipients, 32,700 KZT in; insufficient role evidence.",2,False,1,3,32700.000000,50000.000000,1,3,0,False
100000005485830100,peripheral,0.200000,55,0.184876,"Observed 0 payers, 5 recipients, 0 KZT in; insufficient role evidence. Seed inflows incomplete.",0,True,0,5,0.000000,275885.000000,0,9,0,False
100000005493505100,peripheral,0.200000,12,0.229854,"Observed 3 payers, 0 recipients, 62,020 KZT in; insufficient role evidence. Seed inflows incomplete.",0,True,3,0,62020.000000,0.000000,3,0,1,False
100000005495211100,peripheral,0.100000,0,0.150964,"Depth 4 boundary: 14,500 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,14500.000000,0.000000,1,0,0,True
100000005495722100,peripheral,0.200000,79,0.036667,"Observed 0 payers, 0 recipients, 0 KZT in; insufficient role evidence. Seed inflows incomplete.",0,True,0,0,0.000000,0.000000,0,0,0,False
100000005496254100,peripheral,0.200000,0,0.335934,"Observed 1 payers, 0 recipients, 12,700 KZT in; insufficient role evidence.",1,False,1,0,12700.000000,0.000000,1,0,1,False
100000005497148100,peripheral,0.100000,10,0.136302,"Depth 4 boundary: 24,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,24000.000000,0.000000,2,0,0,True
100000005498992100,distributor,0.710000,4,0.276321,"Observed 16 recipients, 2,262,868 KZT sent; distribution hypothesis. Seed inflows incomplete.",0,True,0,16,0.000000,2262868.000000,0,19,0,False
100000005505655100,peripheral,0.200000,13,0.344874,"Observed 2 payers, 1 recipients, 33,070 KZT in; insufficient role evidence.",1,False,2,1,33070.000000,20000.000000,2,1,1,False
100000005507142100,peripheral,0.200000,26,0.308750,"Observed 3 payers, 3 recipients, 51,000 KZT in; insufficient role evidence.",2,False,3,3,51000.000000,100000.000000,3,4,0,False
100000005514161100,peripheral,0.200000,24,0.404125,"Observed 4 payers, 1 recipients, 401,500 KZT in; insufficient role evidence.",1,False,4,1,401500.000000,50000.000000,7,1,1,False
100000005519347100,peripheral,0.200000,16,0.232822,"Observed 2 payers, 1 recipients, 73,100 KZT in; insufficient role evidence. Seed inflows incomplete.",0,True,2,1,73100.000000,99000.000000,2,1,1,False
100000005519998100,transit,0.717033,62,0.427979,"Observed 182,000 KZT in, 188,000 KZT out, ratio 1.03; transit hypothesis, timing untested.",2,False,3,3,182000.000000,188000.000000,5,8,0,False
100000005523088100,peripheral,0.200000,49,0.236692,"Observed 1 payers, 0 recipients, 700,000 KZT in; insufficient role evidence. Seed inflows incomplete.",0,True,1,0,700000.000000,0.000000,2,0,1,False
100000005527892100,peripheral,0.200000,35,0.438290,"Observed 3 payers, 8 recipients, 220,001 KZT in; insufficient role evidence.",1,False,3,8,220001.000000,552419.000000,3,8,1,False
100000005530114100,peripheral,0.200000,28,0.297906,"Observed 2 payers, 1 recipients, 136,970 KZT in; insufficient role evidence.",3,False,2,1,136970.000000,25000.000000,2,1,0,False
100000005532138100,peripheral,0.200000,1,0.281256,"Observed 1 payers, 0 recipients, 25,046 KZT in; insufficient role evidence.",3,False,1,0,25046.000000,0.000000,1,0,0,False
100000005539201100,peripheral,0.200000,16,0.432860,"Observed 1 payers, 1 recipients, 45,504 KZT in; insufficient role evidence.",1,False,1,1,45504.000000,25000.000000,1,1,1,False
100000005539910100,peripheral,0.200000,2,0.393190,"Observed 1 payers, 2 recipients, 102,000 KZT in; insufficient role evidence.",2,False,1,2,102000.000000,22000.000000,1,2,0,False
100000005543136100,peripheral,0.200000,12,0.165857,"Observed 0 payers, 1 recipients, 0 KZT in; insufficient role evidence. Seed inflows incomplete.",0,True,0,1,0.000000,10000.000000,0,1,0,False
100000005546031100,peripheral,0.200000,71,0.396349,"Observed 3 payers, 1 recipients, 66,800 KZT in; insufficient role evidence.",1,False,3,1,66800.000000,8000.000000,6,1,1,False
100000005547096100,peripheral,0.200000,71,0.337757,"Observed 1 payers, 2 recipients, 8,000 KZT in; insufficient role evidence.",2,False,1,2,8000.000000,226300.000000,1,3,0,False
100000005550592100,peripheral,0.200000,80,0.036667,"Observed 0 payers, 0 recipients, 0 KZT in; insufficient role evidence. Seed inflows incomplete.",0,True,0,0,0.000000,0.000000,0,0,0,False
100000005553088100,peripheral,0.100000,8,0.132956,"Depth 4 boundary: 17,500 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,17500.000000,0.000000,1,0,0,True
100000005560900100,peripheral,0.200000,81,0.036667,"Observed 0 payers, 0 recipients, 0 KZT in; insufficient role evidence. Seed inflows incomplete.",0,True,0,0,0.000000,0.000000,0,0,0,False
100000005561741100,peripheral,0.200000,18,0.247890,"Observed 1 payers, 0 recipients, 25,000 KZT in; insufficient role evidence.",2,False,1,0,25000.000000,0.000000,1,0,0,False
100000005567828100,peripheral,0.100000,18,0.150763,"Depth 4 boundary: 94,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,94000.000000,0.000000,1,0,0,True
100000005568407100,peripheral,0.200000,82,0.036667,"Observed 0 payers, 0 recipients, 0 KZT in; insufficient role evidence. Seed inflows incomplete.",0,True,0,0,0.000000,0.000000,0,0,0,False
100000005572303100,peripheral,0.200000,16,0.371458,"Observed 1 payers, 1 recipients, 75,000 KZT in; insufficient role evidence.",2,False,1,1,75000.000000,20000.000000,1,1,0,False
100000005578559100,distributor,0.760000,18,0.526142,"Observed 21 recipients vs 2 payers; 893,164 KZT sent; distribution hypothesis.",2,False,2,21,131000.000000,893163.670000,2,23,0,False
100000005584222100,peripheral,0.200000,0,0.408864,"Observed 2 payers, 2 recipients, 192,717 KZT in; insufficient role evidence.",1,False,2,2,192717.000000,108587.000000,6,3,1,False
100000005588444100,peripheral,0.200000,1,0.335369,"Observed 1 payers, 0 recipients, 12,300 KZT in; insufficient role evidence.",1,False,1,0,12300.000000,0.000000,1,0,1,False
100000005589319100,peripheral,0.100000,2,0.197150,"Depth 4 boundary: 26,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,26000.000000,0.000000,1,0,0,True
100000005602999100,peripheral,0.200000,53,0.261841,"Observed 1 payers, 2 recipients, 5,000 KZT in; insufficient role evidence.",2,False,1,2,5000.000000,16000.000000,1,3,0,False
100000005608515100,peripheral,0.200000,1,0.297818,"Observed 1 payers, 0 recipients, 64,000 KZT in; insufficient role evidence.",2,False,1,0,64000.000000,0.000000,4,0,0,False
100000005610717100,peripheral,0.200000,0,0.379744,"Observed 4 payers, 1 recipients, 484,500 KZT in; insufficient role evidence.",3,False,4,1,484500.000000,265200.000000,6,7,0,False
100000005612411100,peripheral,0.200000,2,0.534480,"Observed 3 payers, 8 recipients, 115,500 KZT in; insufficient role evidence.",1,False,3,8,115500.000000,506997.000000,4,8,1,False
100000005614315100,terminal,0.537215,16,0.466555,"Observed 455,000 KZT from 1 payers, 0 qualifying outflows; possible terminal, external flows unknown.",2,False,1,0,455000.000000,0.000000,1,0,0,False
100000005616568100,peripheral,0.100000,10,0.169084,"Depth 4 boundary: 530,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,530000.000000,0.000000,1,0,0,True
100000005619339100,peripheral,0.200000,16,0.332479,"Observed 1 payers, 1 recipients, 5,000 KZT in; insufficient role evidence.",2,False,1,1,5000.000000,5442.600000,1,1,0,False
100000005620225100,peripheral,0.200000,0,0.377101,"Observed 2 payers, 0 recipients, 49,846 KZT in; insufficient role evidence.",1,False,2,0,49845.660000,0.000000,2,0,1,False
100000005621418100,peripheral,0.100000,14,0.138665,"Depth 4 boundary: 30,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,30000.000000,0.000000,1,0,0,True
100000005628518100,peripheral,0.200000,43,0.301083,"Observed 1 payers, 0 recipients, 77,000 KZT in; insufficient role evidence.",3,False,1,0,77000.000000,0.000000,3,0,0,False
100000005634552100,peripheral,0.200000,0,0.445662,"Observed 1 payers, 3 recipients, 25,850 KZT in; insufficient role evidence.",1,False,1,3,25850.000000,1196000.000000,1,4,1,False
100000005636951100,peripheral,0.100000,41,0.201713,"Depth 4 boundary: 40,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,40000.000000,0.000000,1,0,0,True
100000005660203100,peripheral,0.200000,16,0.421429,"Observed 1 payers, 2 recipients, 572,899 KZT in; insufficient role evidence.",2,False,1,2,572899.000000,41000.000000,12,5,0,False
100000005661528100,peripheral,0.200000,8,0.247890,"Observed 1 payers, 0 recipients, 25,000 KZT in; insufficient role evidence.",3,False,1,0,25000.000000,0.000000,1,0,0,False
100000005661829100,peripheral,0.200000,43,0.318374,"Observed 1 payers, 2 recipients, 37,790 KZT in; insufficient role evidence.",3,False,1,2,37790.000000,40362.000000,1,4,0,False
100000005664632100,terminal,0.523756,74,0.349230,"Observed 198,620 KZT from 1 payers, 0 qualifying outflows; possible terminal, external flows unknown.",2,False,1,0,198620.000000,0.000000,18,0,0,False
100000005664922100,peripheral,0.200000,21,0.365190,"Observed 2 payers, 3 recipients, 22,000 KZT in; insufficient role evidence.",2,False,2,3,22000.000000,537000.000000,2,4,0,False
100000005665181100,distributor,0.660000,10,0.454118,"Observed 11 recipients vs 4 payers; 181,915 KZT sent; distribution hypothesis.",2,False,4,11,45498.000000,181915.000000,5,11,0,False
100000005667841100,terminal,0.522818,4,0.398245,"Observed 186,000 KZT from 2 payers, 0 qualifying outflows; possible terminal, external flows unknown.",3,False,2,0,186000.000000,0.000000,2,0,0,False
100000005668605100,peripheral,0.200000,49,0.233571,"Observed 3 payers, 0 recipients, 94,500 KZT in; insufficient role evidence. Seed inflows incomplete.",0,True,3,0,94500.000000,0.000000,3,0,1,False
100000005669845100,peripheral,0.200000,27,0.343951,"Observed 1 payers, 0 recipients, 20,000 KZT in; insufficient role evidence.",1,False,1,0,20000.000000,0.000000,1,0,1,False
100000005674387100,peripheral,0.200000,22,0.282051,"Observed 1 payers, 0 recipients, 26,200 KZT in; insufficient role evidence.",3,False,1,0,26200.000000,0.000000,1,0,0,False
100000005685783100,peripheral,0.100000,22,0.157211,"Depth 4 boundary: 26,150 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,26150.000000,0.000000,1,0,0,True
100000005704413100,distributor,0.870000,18,0.571447,"Observed 32 recipients vs 3 payers; 1,363,593 KZT sent; distribution hypothesis.",3,False,3,32,97834.670000,1363593.000000,4,35,0,False
100000005709551100,peripheral,0.200000,12,0.347577,"Observed 1 payers, 0 recipients, 24,560 KZT in; insufficient role evidence.",3,False,1,0,24560.000000,0.000000,1,0,0,False
100000005711521100,peripheral,0.100000,12,0.220603,"Depth 4 boundary: 238,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,238000.000000,0.000000,1,0,0,True
100000005723580100,peripheral,0.100000,4,0.160298,"Depth 4 boundary: 35,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,35000.000000,0.000000,1,0,0,True
100000005730108100,peripheral,0.200000,0,0.261109,"Observed 1 payers, 0 recipients, 8,000 KZT in; insufficient role evidence.",2,False,1,0,8000.000000,0.000000,1,0,0,False
100000005744674100,peripheral,0.200000,49,0.180075,"Observed 0 payers, 1 recipients, 0 KZT in; insufficient role evidence. Seed inflows incomplete.",0,True,0,1,0.000000,50066.000000,0,2,0,False
100000005745873100,peripheral,0.100000,65,0.159914,"Depth 4 boundary: 223,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,223000.000000,0.000000,1,0,0,True
100000005754335100,peripheral,0.200000,66,0.257885,"Observed 1 payers, 0 recipients, 44,037 KZT in; insufficient role evidence.",3,False,1,0,44037.000000,0.000000,1,0,0,False
100000005756189100,peripheral,0.200000,10,0.274685,"Observed 1 payers, 1 recipients, 65,000 KZT in; insufficient role evidence.",3,False,1,1,65000.000000,49050.000000,1,1,0,False
100000005756535100,peripheral,0.200000,22,0.277284,"Observed 1 payers, 0 recipients, 20,000 KZT in; insufficient role evidence.",3,False,1,0,20000.000000,0.000000,1,0,0,False
100000005767403100,peripheral,0.100000,62,0.176818,"Depth 4 boundary: 1,100,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,1100000.000000,0.000000,2,0,0,True
100000005778283100,consolidator,0.755000,1,0.611231,"Observed 3 payers, 615,760 KZT in, 0% onward; consolidation hypothesis.",1,False,3,0,615760.000000,0.000000,3,0,2,False
100000005782781100,peripheral,0.200000,1,0.424325,"Observed 6 payers, 10 recipients, 171,888 KZT in; insufficient role evidence.",2,False,6,10,171888.000000,1263597.000000,10,10,0,False
100000005782886100,peripheral,0.100000,4,0.150593,"Depth 4 boundary: 14,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,14000.000000,0.000000,1,0,0,True
100000005783452100,peripheral,0.100000,24,0.172785,"Depth 4 boundary: 286,500 KZT observed in, 2 payers; onward transfers unobserved.",4,False,2,0,286500.000000,0.000000,2,0,0,True
100000005799271100,peripheral,0.200000,11,0.291600,"Observed 1 payers, 0 recipients, 45,000 KZT in; insufficient role evidence.",2,False,1,0,45000.000000,0.000000,2,0,0,False
100000005807278100,peripheral,0.200000,55,0.328606,"Observed 1 payers, 0 recipients, 8,385 KZT in; insufficient role evidence.",1,False,1,0,8385.000000,0.000000,1,0,1,False
100000005809252100,peripheral,0.200000,10,0.247890,"Observed 1 payers, 0 recipients, 25,000 KZT in; insufficient role evidence.",2,False,1,0,25000.000000,0.000000,1,0,0,False
100000005815602100,peripheral,0.200000,16,0.383225,"Observed 1 payers, 1 recipients, 20,000 KZT in; insufficient role evidence.",3,False,1,1,20000.000000,165000.000000,1,1,0,False
100000005820746100,peripheral,0.200000,21,0.359012,"Observed 1 payers, 1 recipients, 1,989,000 KZT in; insufficient role evidence.",3,False,1,1,1989000.000000,60000.000000,2,1,0,False
